,id,match_api_id,home_team_api_id,Hometeam_rating,Awayteam_rating,league,avg_player_rating
13786,13787,662508,8277,67.64276939434835,69.57995251061999,Netherlands Eredivisie,68.61136095248418
13787,13788,662509,10228,69.89667947661307,65.39722785665991,Netherlands Eredivisie,67.64695366663649
13788,13789,662510,9803,68.34339832166837,64.86350037522286,Netherlands Eredivisie,66.60344934844562
13789,13790,662511,10229,73.25667278849097,70.1253284224793,Netherlands Eredivisie,71.69100060548513
13790,13791,662512,9839,65.00850315692213,73.15423153944826,Netherlands Eredivisie,69.0813673481852
13791,13792,662513,10235,73.28882586013022,68.13124447323011,Netherlands Eredivisie,70.71003516668017
13792,13793,662514,8525,65.8221474432001,72.7866396593124,Netherlands Eredivisie,69.30439355125625
13793,13794,662515,10217,60.38789991684728,75.97898137216318,Netherlands Eredivisie,68.18344064450523
13794,13795,662516,9791,68.32041435674134,66.86751694126306,Netherlands Eredivisie,67.5939656490022
13795,13796,662517,10219,64.77063112326269,68.74556659714553,Netherlands Eredivisie,66.75809886020411
13796,13797,662518,8611,73.56176273374416,62.81042568542568,Netherlands Eredivisie,68.18609420958492
13797,13798,662519,8614,64.41593344847821,68.32041435674134,Netherlands Eredivisie,66.36817390260978
13798,13799,662520,8464,65.18202674518464,73.20700937375578,Netherlands Eredivisie,69.19451805947021
13799,13800,662521,9761,67.7715953504231,68.21441619268624,Netherlands Eredivisie,67.99300577155466
13800,13801,662522,8640,73.69025032938076,72.63021114151549,Netherlands Eredivisie,73.16023073544812
13801,13802,662523,8593,75.38049652367835,65.98750748592646,Netherlands Eredivisie,70.68400200480241
13802,13803,662524,9908,70.32015985367437,66.60442385354408,Netherlands Eredivisie,68.46229185360923
13803,13804,662525,8674,69.63092008328844,64.72690934796198,Netherlands Eredivisie,67.17891471562521
13804,13805,662526,8277,67.81313260813262,67.81542651925427,Netherlands Eredivisie,67.81427956369345
13805,13806,662527,10229,73.1885127188955,73.56087146814701,Netherlands Eredivisie,73.37469209352125
13806,13807,662528,9791,68.32041435674134,63.83698522370771,Netherlands Eredivisie,66.07869979022452
13807,13808,662529,10228,69.37039512774807,74.40044000038549,Netherlands Eredivisie,71.88541756406678
13808,13809,662530,10235,72.1207450520494,63.9770806346254,Netherlands Eredivisie,68.0489128433374
13809,13810,662531,8525,65.4299396509923,75.36837531155713,Netherlands Eredivisie,70.39915748127471
13810,13811,662532,9803,68.34339832166837,65.76714754283925,Netherlands Eredivisie,67.05527293225381
13811,13812,662533,9908,70.50053503404955,69.33163692916658,Netherlands Eredivisie,69.91608598160806
13812,13813,662534,10217,66.60442385354408,66.15601275917065,Netherlands Eredivisie,66.38021830635736
13813,13814,662535,8640,73.92856857678993,69.42162436108948,Netherlands Eredivisie,71.6750964689397
13814,13815,662536,10228,68.1096681096681,68.48220141102915,Netherlands Eredivisie,68.29593476034863
13815,13816,662537,8593,75.36837531155713,68.32041435674134,Netherlands Eredivisie,71.84439483414923
13816,13817,662538,8277,68.21676897176897,68.50873298700303,Netherlands Eredivisie,68.36275097938599
13817,13818,662539,8611,73.56176273374416,72.6049780412824,Netherlands Eredivisie,73.08337038751327
13818,13819,662540,8525,64.49241505437679,73.08190114864755,Netherlands Eredivisie,68.78715810151218
13819,13820,662541,8614,59.171777604322365,70.19274282625734,Netherlands Eredivisie,64.68226021528986
13820,13821,662542,10217,60.1333282824485,64.78636538899697,Netherlands Eredivisie,62.459846835722736
13821,13822,662543,9839,65.65144506350039,66.31089812148635,Netherlands Eredivisie,65.98117159249337
13822,13823,662544,10235,72.09967001597437,68.45815295815295,Netherlands Eredivisie,70.27891148706365
13823,13824,662545,9803,68.34339832166837,64.95532991729164,Netherlands Eredivisie,66.64936411948
13824,13825,662546,10219,63.97259128431378,66.00169481375016,Netherlands Eredivisie,64.98714304903197
13825,13826,662547,9908,69.15057608495266,67.42589355089355,Netherlands Eredivisie,68.2882348179231
13826,13827,662548,8464,66.36384492700282,75.97898137216318,Netherlands Eredivisie,71.171413149583
13827,13828,662549,10229,73.08901121030307,72.7174574656788,Netherlands Eredivisie,72.90323433799094
13828,13829,662551,9761,67.36720731421688,73.20970886169029,Netherlands Eredivisie,70.28845808795359
13829,13830,662552,8674,70.11787721218106,61.646988307013245,Netherlands Eredivisie,65.88243275959715
13830,13831,662553,9791,68.0604231402284,65.41156519704906,Netherlands Eredivisie,66.73599416863873
13831,13832,662274,8464,66.53375989023328,70.57153070504522,Netherlands Eredivisie,68.55264529763926
13832,13833,662275,8277,67.59773610228154,65.02943297741685,Netherlands Eredivisie,66.31358453984919
13833,13834,662276,8611,72.99801378919025,63.89848660111818,Netherlands Eredivisie,68.44825019515422
13834,13835,662277,8525,58.48809523809525,67.8131113122714,Netherlands Eredivisie,63.15060327518333
13835,13836,662278,9839,67.30151978941245,68.79869397606232,Netherlands Eredivisie,68.0501068827374
13836,13837,662279,8640,74.4404767313313,67.42420984119548,Netherlands Eredivisie,70.93234328626339
13837,13838,662280,10228,68.39412146364607,73.07245604829336,Netherlands Eredivisie,70.73328875596971
13838,13839,662281,8593,75.21360028860028,65.98782038507103,Netherlands Eredivisie,70.60071033683565
13839,13840,662282,10235,71.90457365866456,61.21807777900912,Netherlands Eredivisie,66.56132571883684
13840,13841,662283,9803,61.21807777900912,67.33637246591792,Netherlands Eredivisie,64.27722512246352
13841,13842,662284,10219,64.19928404928405,65.02943297741685,Netherlands Eredivisie,64.61435851335045
13842,13843,662285,9908,70.22900691867116,65.98782038507103,Netherlands Eredivisie,68.1084136518711
13843,13844,662286,8464,67.18931544578884,67.12727736517002,Netherlands Eredivisie,67.15829640547943
13844,13845,662287,10229,73.07245604829336,58.89838231943495,Netherlands Eredivisie,65.98541918386415
13845,13846,662288,10235,71.90457365866456,73.04315686077295,Netherlands Eredivisie,72.47386525971876
13846,13847,662289,9761,68.1965953504231,67.68189939658531,Netherlands Eredivisie,67.9392473735042
13847,13848,662290,8674,68.07029194331247,73.73426187339231,Netherlands Eredivisie,70.90227690835239
13848,13849,662291,9791,67.8131113122714,75.07031024531024,Netherlands Eredivisie,71.44171077879082
13849,13850,662292,8640,73.922573561704,62.03084565629313,Netherlands Eredivisie,67.97670960899856
13850,13851,662293,10228,67.88571195829259,68.16636031938084,Netherlands Eredivisie,68.02603613883672
13851,13852,662294,8611,73.40861984979631,69.9757601654244,Netherlands Eredivisie,71.69219000761035
13852,13853,662295,10217,65.2870087349926,72.5658227294591,Netherlands Eredivisie,68.92641573222585
13853,13854,662296,8593,75.25826264378897,68.5715953504231,Netherlands Eredivisie,71.91492899710603
13854,13855,662297,8277,67.81819064773609,66.44285079932419,Netherlands Eredivisie,67.13052072353014
13855,13856,662298,8525,64.51201868307133,71.90457365866456,Netherlands Eredivisie,68.20829617086795
13856,13857,662299,8614,65.53903632599285,64.6077523353839,Netherlands Eredivisie,65.07339433068839
13857,13858,662300,9839,67.12727736517002,67.85961700192223,Netherlands Eredivisie,67.49344718354612
13858,13859,662301,8525,58.89838231943495,67.95120880422934,Netherlands Eredivisie,63.42479556183214
13859,13860,662302,8277,67.81819064773609,65.55378787878787,Netherlands Eredivisie,66.68598926326197
13860,13861,662303,9803,61.36624211467346,68.04021883220447,Netherlands Eredivisie,64.70323047343896
13861,13862,662304,10229,72.49457712733145,66.53375989023328,Netherlands Eredivisie,69.51416850878238
13862,13863,662305,9791,67.89391939307949,65.11837280366693,Netherlands Eredivisie,66.50614609837321
13863,13864,662306,10228,68.2984441186054,72.99801378919027,Netherlands Eredivisie,70.64822895389784
13864,13865,662307,10235,72.0612049062049,73.48997168082626,Netherlands Eredivisie,72.77558829351558
13865,13866,662308,10217,64.13852388650776,69.9757601654244,Netherlands Eredivisie,67.05714202596607
13866,13867,662309,9839,67.30151978941245,75.27124965677598,Netherlands Eredivisie,71.28638472309422
13867,13868,662310,8640,73.9261810653115,64.72305764411028,Netherlands Eredivisie,69.32461935471089
13868,13869,662311,8611,72.99801378919027,66.88135661924927,Netherlands Eredivisie,69.93968520421977
13869,13870,662312,10219,65.55378787878787,61.36624211467346,Netherlands Eredivisie,63.46001499673066
13870,13871,662313,9908,70.57153070504522,72.78805432561414,Netherlands Eredivisie,71.67979251532968
13871,13872,662314,8593,75.25826264378895,63.828034376018245,Netherlands Eredivisie,69.5431485099036
13872,13873,662315,8614,65.71414455110109,67.86475236233301,Netherlands Eredivisie,66.78944845671705
13873,13874,662316,8464,66.21557807205146,61.73230323146331,Netherlands Eredivisie,63.97394065175739
13874,13875,662317,9761,68.81371200569765,71.89938672438672,Netherlands Eredivisie,70.35654936504218
13875,13876,662318,8674,67.97868355170408,68.21031185985731,Netherlands Eredivisie,68.0944977057807
13876,13877,662319,8277,67.81819064773609,66.21339444868856,Netherlands Eredivisie,67.01579254821232
13877,13878,662320,10235,71.6012049062049,64.7901515151515,Netherlands Eredivisie,68.19567821067821
13878,13879,662321,8525,58.916618250170885,66.46198955530505,Netherlands Eredivisie,62.68930390273797
13879,13880,662322,10229,72.40325481328186,67.9583007502864,Netherlands Eredivisie,70.18077778178413
13880,13881,662323,10217,63.828034376018245,67.97868355170408,Netherlands Eredivisie,65.90335896386117
13881,13882,662324,10228,68.6101634625828,66.88135661924927,Netherlands Eredivisie,67.74576004091604
13882,13883,662325,9803,67.0059565668879,75.84579233897415,Netherlands Eredivisie,71.42587445293103
13883,13884,662326,9908,70.57153070504522,74.28751857837314,Netherlands Eredivisie,72.42952464170918
13884,13885,662327,9791,67.8131113122714,73.06511335628983,Netherlands Eredivisie,70.43911233428062
13885,13886,836091,9803,67.90582256751611,72.53114693903919,Netherlands Eredivisie,70.21848475327765
13886,13887,836092,9791,67.82647496280195,64.99324162679426,Netherlands Eredivisie,66.40985829479811
13887,13888,836093,8464,68.2627033836086,66.27053586053586,Netherlands Eredivisie,67.26661962207223
13888,13889,836094,10228,69.70566448801743,73.41286293099023,Netherlands Eredivisie,71.55926370950382
13889,13890,836095,8526,64.83898949225618,64.88541317643484,Netherlands Eredivisie,64.86220133434551
13890,13891,836096,8277,67.54707658384615,66.4030263674576,Netherlands Eredivisie,66.97505147565187
13891,13892,836097,10235,71.83428040558475,70.61550829608163,Netherlands Eredivisie,71.22489435083318
13892,13893,836098,9761,67.66268759151534,70.93768321170234,Netherlands Eredivisie,69.30018540160884
13893,13894,836099,8674,69.56127575259539,75.07729021819931,Netherlands Eredivisie,72.31928298539735
13894,13895,836297,9761,67.81438206029192,67.39879181915761,Netherlands Eredivisie,67.60658693972476
13895,13896,836299,8464,62.555611455928435,70.12821298751682,Netherlands Eredivisie,66.34191222172262
13896,13897,836300,8526,65.15491656483961,67.7690811488864,Netherlands Eredivisie,66.461998856863
13897,13898,836303,10228,68.71350345560872,60.37568737568738,Netherlands Eredivisie,64.54459541564805
13898,13899,836306,8640,74.19795434021957,70.97669815265724,Netherlands Eredivisie,72.58732624643841
13899,13900,836309,8277,69.83255596255596,69.49156331652168,Netherlands Eredivisie,69.66205963953882
13900,13901,836313,8611,72.4345235185111,67.25134637546661,Netherlands Eredivisie,69.84293494698886
13901,13902,836320,10218,66.21721605369227,75.49844877344877,Netherlands Eredivisie,70.85783241357052
13902,13903,836321,10229,72.34376568142119,64.52213804713804,Netherlands Eredivisie,68.43295186427962
13903,13904,836325,9803,67.39879181915761,62.55561145592844,Netherlands Eredivisie,64.97720163754303
13904,13905,836326,9791,67.23894103810113,67.76719591310577,Netherlands Eredivisie,67.50306847560344
13905,13906,836328,8525,64.69410774410774,73.15593935757398,Netherlands Eredivisie,68.92502355084086
13906,13907,836330,8674,70.07130625788281,67.1111948603151,Netherlands Eredivisie,68.59125055909895
13907,13908,836332,10235,71.34458589709669,66.60703935703935,Netherlands Eredivisie,68.97581262706802
13908,13909,836335,8277,69.67346505346505,74.19795434021957,Netherlands Eredivisie,71.93570969684231
13909,13910,836337,8593,75.15960579824215,69.28383838383839,Netherlands Eredivisie,72.22172209104028
13910,13911,836339,8526,65.51522553691328,72.34376568142119,Netherlands Eredivisie,68.92949560916723
13911,13912,836341,9908,70.2234980484564,66.11987904726435,Netherlands Eredivisie,68.17168854786038
13912,13913,836344,9761,67.58342167027081,65.82691384860159,Netherlands Eredivisie,66.7051677594362
13913,13914,836346,8640,74.19795434021957,72.80021180339442,Netherlands Eredivisie,73.499083071807
13914,13915,836348,9839,60.382034632034625,70.07130625788281,Netherlands Eredivisie,65.22667044495871
13915,13916,836349,10218,66.21216554864176,69.28383838383839,Netherlands Eredivisie,67.74800196624008
13916,13917,836351,9791,67.23894103810113,75.15960579824215,Netherlands Eredivisie,71.19927341817164
13917,13918,836352,9803,67.82322849359429,64.69410774410774,Netherlands Eredivisie,66.258668118851
13918,13919,836354,10229,72.34376568142119,70.62462904235724,Netherlands Eredivisie,71.48419736188922
13919,13920,836357,10217,67.41600116512139,70.40387322883159,Netherlands Eredivisie,68.90993719697649
13920,13921,836359,8464,62.555611455928435,69.76336404336405,Netherlands Eredivisie,66.15948774964625
13921,13922,836361,8525,64.69410774410774,60.382034632034625,Netherlands Eredivisie,62.538071188071186
13922,13923,836364,8611,71.90378624752614,65.9842533093659,Netherlands Eredivisie,68.94401977844602
13923,13924,836367,8674,69.8561547427313,67.93459469079868,Netherlands Eredivisie,68.89537471676499
13924,13925,836368,10228,69.21679292929292,66.58101563017571,Netherlands Eredivisie,67.89890427973432
13925,13926,836370,8526,65.51522553691328,62.555611455928435,Netherlands Eredivisie,64.03541849642086
13926,13927,836373,8593,75.22021185884822,67.41600116512139,Netherlands Eredivisie,71.31810651198481
13927,13928,836375,9908,70.04283426779263,73.88170089669342,Netherlands Eredivisie,71.96226758224302
13928,13929,836376,8277,69.76336404336405,73.04967818996528,Netherlands Eredivisie,71.40652111666466
13929,13930,836378,10235,70.94124346241993,67.97671389707969,Netherlands Eredivisie,69.4589786797498
13930,13931,836381,9791,66.58101563017571,69.73843206137225,Netherlands Eredivisie,68.15972384577398
13931,13932,836383,8640,74.57674221900744,65.98425330936588,Netherlands Eredivisie,70.28049776418666
13932,13933,836386,9761,67.34316193001108,72.83982219300482,Netherlands Eredivisie,70.09149206150795
13933,13934,836388,8525,64.13117484367484,65.94704371873145,Netherlands Eredivisie,65.03910928120314
13934,13935,836391,9803,67.86482578519158,69.3064452283183,Netherlands Eredivisie,68.58563550675494
13935,13936,836393,8464,68.6144349853402,67.55615268027292,Netherlands Eredivisie,68.08529383280656
13936,13937,836394,9839,68.10325147825148,69.58945900103795,Netherlands Eredivisie,68.84635523964471
13937,13938,836396,10235,70.94124346241993,68.52929292929294,Netherlands Eredivisie,69.73526819585643
13938,13939,836398,10229,72.83603089449979,75.93095566050111,Netherlands Eredivisie,74.38349327750045
13939,13940,836402,8277,69.3898009677502,60.66493171409179,Netherlands Eredivisie,65.02736634092099
13940,13941,836403,8526,65.28578830747605,67.2848835052493,Netherlands Eredivisie,66.28533590636268
13941,13942,836405,10218,66.21216554864176,67.25353812853812,Netherlands Eredivisie,66.73285183858994
13942,13943,836407,8611,72.83982219300482,72.06114798014319,Netherlands Eredivisie,72.450485086574
13943,13944,836410,9908,69.93833058434159,62.7723791326961,Netherlands Eredivisie,66.35535485851884
13944,13945,836411,8593,75.81410533910532,74.032297774563,Netherlands Eredivisie,74.92320155683416
13945,13946,836412,8674,69.64519196813215,71.2016164227929,Netherlands Eredivisie,70.42340419546252
13946,13947,836413,10217,67.55615268027292,67.34936752664727,Netherlands Eredivisie,67.4527601034601
13947,13948,836415,10228,68.39258494031222,64.90462361712362,Netherlands Eredivisie,66.64860427871793
13948,13949,836427,9761,68.19341514569491,74.032297774563,Netherlands Eredivisie,71.11285646012897
13949,13950,836428,8525,63.94304353054352,66.21216554864176,Netherlands Eredivisie,65.07760453959264
13950,13951,836430,9803,68.17776284812865,69.79140938707684,Netherlands Eredivisie,68.98458611760275
13951,13952,836432,10229,73.00225591527027,68.52929292929294,Netherlands Eredivisie,70.7657744222816
13952,13953,836435,8464,68.19514594105114,71.67097687710067,Netherlands Eredivisie,69.9330614090759
13953,13954,836445,10235,70.70941670332046,67.55615268027292,Netherlands Eredivisie,69.13278469179669
13954,13955,836446,9839,64.87241258741257,75.2656500065591,Netherlands Eredivisie,70.06903129698583
13955,13956,836448,9791,67.23894103810113,70.11870576471676,Netherlands Eredivisie,68.67882340140895
13956,13957,836449,8526,65.47160753874982,68.63927771604729,Netherlands Eredivisie,67.05544262739855
13957,13958,836451,8674,70.18302484232866,68.60378406990849,Netherlands Eredivisie,69.39340445611857
13958,13959,836454,8640,74.19795434021957,66.63639017986844,Netherlands Eredivisie,70.417172260044
13959,13960,836456,9908,69.57724722325821,68.52929292929294,Netherlands Eredivisie,69.05327007627557
13960,13961,836459,8611,72.78583833902097,65.08459455173683,Netherlands Eredivisie,68.9352164453789
13961,13962,836462,10218,66.21216554864176,68.18467388695365,Netherlands Eredivisie,67.1984197177977
13962,13963,836464,9839,66.38171994671994,67.97671389707969,Netherlands Eredivisie,67.17921692189981
13963,13964,836466,8593,74.75554614467657,68.45071635103332,Netherlands Eredivisie,71.60313124785495
13964,13965,836467,8525,64.37191558441556,70.99280228325776,Netherlands Eredivisie,67.68235893383667
13965,13966,836469,10217,67.04251631663656,73.33082734384169,Netherlands Eredivisie,70.18667183023913
13966,13967,836473,9791,67.23894103810113,66.54899267399267,Netherlands Eredivisie,66.8939668560469
13967,13968,836475,8464,68.45071635103332,64.0221681096681,Netherlands Eredivisie,66.23644223035072
13968,13969,836477,8526,65.08459455173683,73.81503423002674,Netherlands Eredivisie,69.44981439088178
13969,13970,836479,9803,68.17776284812864,67.38832051244074,Netherlands Eredivisie,67.7830416802847
13970,13971,836481,9761,68.1934151456949,70.06422464212419,Netherlands Eredivisie,69.12881989390954
13971,13972,836483,8277,69.69001741796666,74.76669895760804,Netherlands Eredivisie,72.22835818778735
13972,13973,836486,8674,70.36139949797605,73.28407409708846,Netherlands Eredivisie,71.82273679753226
13973,13974,836488,10228,68.4655303030303,72.26947320527565,Netherlands Eredivisie,70.36750175415298
13974,13975,836490,10235,70.44904374294748,66.21216554864176,Netherlands Eredivisie,68.33060464579462
13975,13976,836491,8611,72.92509858857532,67.23894103810113,Netherlands Eredivisie,70.08201981333823
13976,13977,836492,10218,65.78994522510565,70.00438464902571,Netherlands Eredivisie,67.89716493706568
13977,13978,836494,10217,67.48544560956583,63.4103354978355,Netherlands Eredivisie,65.44789055370066
13978,13979,836496,10228,68.94627896613191,63.35525846702317,Netherlands Eredivisie,66.15076871657755
13979,13980,836498,9761,67.78948979569378,69.67098994874857,Netherlands Eredivisie,68.73023987222118
13980,13981,836501,8593,74.68715350306259,70.21838423995597,Netherlands Eredivisie,72.45276887150928
13981,13982,836502,9839,66.00573111099426,70.5283001410823,Netherlands Eredivisie,68.26701562603827
13982,13983,836505,10229,71.61942118841641,68.45071635103334,Netherlands Eredivisie,70.03506876972487
13983,13984,836507,8640,74.09111673338197,67.97671389707969,Netherlands Eredivisie,71.03391531523083
13984,13985,836100,8640,73.83441175253905,64.90262585589254,Netherlands Eredivisie,69.3685188042158
13985,13986,836101,9839,66.82673632673632,67.82647496280195,Netherlands Eredivisie,67.32660564476913
13986,13987,836102,8593,74.86837308992732,67.41692506869464,Netherlands Eredivisie,71.14264907931098
13987,13988,836103,10229,71.12825560227473,69.90139939706687,Netherlands Eredivisie,70.5148274996708
13988,13989,836104,8611,72.53114693903919,68.94135472370766,Netherlands Eredivisie,70.73625083137343
13989,13990,836105,9908,70.61550829608163,67.35768955924458,Netherlands Eredivisie,68.9865989276631
13990,13991,836106,10218,66.00830879933046,72.07708108316803,Netherlands Eredivisie,69.04269494124924
13991,13992,836107,8525,65.22960526315791,68.291743787649,Netherlands Eredivisie,66.76067452540346
13992,13993,836108,10217,66.67612992525015,67.90582256751613,Netherlands Eredivisie,67.29097624638314
13993,13994,836512,10217,66.72734537646562,68.52929292929294,Netherlands Eredivisie,67.62831915287927
13994,13995,836514,8464,68.10191584598282,66.19480498392683,Netherlands Eredivisie,67.14836041495482
13995,13996,836516,8525,64.47698412698412,69.12260725301293,Netherlands Eredivisie,66.79979568999852
13996,13997,836518,9791,67.23894103810113,72.34299665601101,Netherlands Eredivisie,69.79096884705606
13997,13998,836520,10235,63.99256454568707,65.1282125499003,Netherlands Eredivisie,64.56038854779368
13998,13999,836522,9803,67.97671389707969,66.08878892526513,Netherlands Eredivisie,67.03275141117241
13999,14000,836524,9908,70.52830014108231,74.68715350306259,Netherlands Eredivisie,72.60772682207245
14000,14001,836526,8674,69.74856269320377,72.92509858857532,Netherlands Eredivisie,71.33683064088954
14001,14002,836531,9839,66.38038675837718,73.88626602853125,Netherlands Eredivisie,70.13332639345421
14002,14003,836532,8464,62.513090088407075,67.23894103810113,Netherlands Eredivisie,64.8760155632541
14003,14004,836537,8526,65.1282125499003,70.96163347441563,Netherlands Eredivisie,68.04492301215797
14004,14005,836540,8277,69.56957545722253,67.97671389707969,Netherlands Eredivisie,68.77314467715111
14005,14006,836542,10229,72.63981825546419,65.67739253038295,Netherlands Eredivisie,69.15860539292356
14006,14007,836544,8640,74.1800660981934,63.79624819624819,Netherlands Eredivisie,68.98815714722079
14007,14008,836551,9761,66.83430714842902,74.63953445544355,Netherlands Eredivisie,70.7369208019363
14008,14009,836553,10228,68.52929292929294,70.12821298751682,Netherlands Eredivisie,69.32875295840488
14009,14010,836555,10218,65.74476426305866,67.30300582712606,Netherlands Eredivisie,66.52388504509236
14010,14011,836557,8611,72.24001336603129,70.37635879065779,Netherlands Eredivisie,71.30818607834453
14011,14012,836559,8593,75.00988077578985,64.8608328707559,Netherlands Eredivisie,69.93535682327288
14012,14013,836569,10228,63.18756684491979,68.827484027801,Netherlands Eredivisie,66.0075254363604
14013,14014,836570,9839,60.182443035433465,66.45606039518226,Netherlands Eredivisie,63.319251715307864
14014,14015,836572,8640,73.93158124970854,67.30300582712606,Netherlands Eredivisie,70.6172935384173
14015,14016,836575,10218,66.03044109287424,72.88910055211491,Netherlands Eredivisie,69.45977082249458
14016,14017,836578,8674,69.94134430064813,63.64473304473304,Netherlands Eredivisie,66.79303867269059
14017,14018,836581,9908,69.83304802477755,72.21311106629369,Netherlands Eredivisie,71.02307954553562
14018,14019,836583,8277,69.56957545722251,70.89814233626579,Netherlands Eredivisie,70.23385889674415
14019,14020,836585,9791,67.81259319239844,67.16113826900407,Netherlands Eredivisie,67.48686573070125
14020,14021,836587,10229,72.443100289751,74.1800660981934,Netherlands Eredivisie,73.3115831939722
14021,14022,836589,8525,64.3553391053391,69.0167903350988,Netherlands Eredivisie,66.68606472021895
14022,14023,836590,10235,70.5329385745103,67.10346866733464,Netherlands Eredivisie,68.81820362092247
14023,14024,836593,10217,66.99997552409576,60.171079399069825,Netherlands Eredivisie,63.58552746158279
14024,14025,836596,8611,73.35578353051788,69.56957545722251,Netherlands Eredivisie,71.4626794938702
14025,14026,836600,9761,67.14967474630936,63.68356852842147,Netherlands Eredivisie,65.41662163736541
14026,14027,836601,8526,64.8608328707559,69.15890956366793,Netherlands Eredivisie,67.00987121721192
14027,14028,836602,9803,67.86482578519158,75.27095303686214,Netherlands Eredivisie,71.56788941102687
14028,14029,836603,8464,68.827484027801,66.03112461987357,Netherlands Eredivisie,67.42930432383729
14029,14030,836604,9908,70.47983024863889,67.23894103810113,Netherlands Eredivisie,68.85938564337002
14030,14031,836605,8640,73.35243117651459,67.2654756121102,Netherlands Eredivisie,70.3089533943124
14031,14032,836606,10228,63.42902307387602,71.79045011518696,Netherlands Eredivisie,67.60973659453148
14032,14033,836607,10218,66.46836389574919,64.01486291486292,Netherlands Eredivisie,65.24161340530605
14033,14034,836608,8611,72.73745741219176,68.5586778339948,Netherlands Eredivisie,70.64806762309328
14034,14035,836609,8593,74.71907990998899,65.99698848997892,Netherlands Eredivisie,70.35803419998396
14035,14036,836610,8277,69.40459229223937,64.73435065731717,Netherlands Eredivisie,67.06947147477827
14036,14037,836611,10217,67.30300582712606,70.5329385745103,Netherlands Eredivisie,68.91797220081818
14037,14038,836612,8674,69.9400706950267,62.28571739358319,Netherlands Eredivisie,66.11289404430495
14038,14039,836613,9839,60.12047333846376,66.46836389574919,Netherlands Eredivisie,63.29441861710647
14039,14040,836614,9761,67.1130950272169,66.84758347170371,Netherlands Eredivisie,66.98033924946031
14040,14041,836615,9791,67.10346866733464,68.52281889322457,Netherlands Eredivisie,67.8131437802796
14041,14042,836616,8525,63.73564213564213,69.68811398296693,Netherlands Eredivisie,66.71187805930452
14042,14043,836617,9803,62.47278033064613,65.01840862833167,Netherlands Eredivisie,63.7455944794889
14043,14044,836618,10235,70.5329385745103,70.12821298751682,Netherlands Eredivisie,70.33057578101355
14044,14045,836619,10229,71.9861489582542,72.95239795058058,Netherlands Eredivisie,72.46927345441739
14045,14046,836620,8640,73.88626602853125,74.71907990998899,Netherlands Eredivisie,74.30267296926013
14046,14047,836621,8464,68.35889362830152,71.08828881324717,Netherlands Eredivisie,69.72359122077435
14047,14048,836622,8526,64.17002806153003,64.03434343434343,Netherlands Eredivisie,64.10218574793673
14048,14049,836623,10218,65.7155926770689,73.5067466972878,Netherlands Eredivisie,69.61116968717835
14049,14050,836624,8611,71.76526354344617,67.59832538968979,Netherlands Eredivisie,69.68179446656798
14050,14051,836625,8277,70.44166299931005,60.360473338463756,Netherlands Eredivisie,65.40106816888691
14051,14052,836626,10217,67.0403795644998,68.45071635103334,Netherlands Eredivisie,67.74554795776658
14052,14053,836627,10228,70.29922509407803,70.33750598777337,Netherlands Eredivisie,70.3183655409257
14053,14054,836628,9908,71.14023686519523,68.37673927492766,Netherlands Eredivisie,69.75848807006145
14054,14055,836629,8674,69.64694008825974,67.23894103810113,Netherlands Eredivisie,68.44294056318043
14055,14056,836630,8593,74.7001405160496,71.76861649072174,Netherlands Eredivisie,73.23437850338567
14056,14057,836631,8464,67.92821454728151,73.01266797907114,Netherlands Eredivisie,70.47044126317633
14057,14058,836632,9803,68.1865041068699,71.89624996835522,Netherlands Eredivisie,70.04137703761256
14058,14059,836633,8611,71.47649348997022,59.94793890320205,Netherlands Eredivisie,65.71221619658614
14059,14060,836634,8277,70.44166299931007,70.29922509407803,Netherlands Eredivisie,70.37044404669405
14060,14061,836635,9791,67.23894103810113,66.2155926770689,Netherlands Eredivisie,66.72726685758502
14061,14062,836636,9908,70.48612431108268,69.6485733035293,Netherlands Eredivisie,70.06734880730599
14062,14063,836637,10235,69.96088261114998,67.6436717100361,Netherlands Eredivisie,68.80227716059304
14063,14064,836638,8526,63.96799902995556,67.48544560956584,Netherlands Eredivisie,65.7267223197607
14064,14065,836639,8525,64.68289663552821,73.54499936090845,Netherlands Eredivisie,69.11394799821832
14065,14066,836640,10229,71.85265613528772,70.21169666934372,Netherlands Eredivisie,71.03217640231571
14066,14067,836641,8464,67.59876621783319,64.24124018274216,Netherlands Eredivisie,65.92000320028768
14067,14068,836642,9839,59.59027131826174,64.68289663552821,Netherlands Eredivisie,62.136583976894975
14068,14069,836643,8640,73.5067466972878,70.7069035318619,Netherlands Eredivisie,72.10682511457485
14069,14070,836644,9761,67.2401570917121,69.33330372462336,Netherlands Eredivisie,68.28673040816773
14070,14071,836645,9791,66.79679227777054,69.36696127946128,Netherlands Eredivisie,68.08187677861591
14071,14072,836646,10217,67.48544560956583,73.8772230677889,Netherlands Eredivisie,70.68133433867737
14072,14073,836647,9803,68.1534001140885,70.9433937758746,Netherlands Eredivisie,69.54839694498155
14073,14074,836648,10218,65.69438055585677,71.30805197543337,Netherlands Eredivisie,68.50121626564507
14074,14075,836649,8526,64.70955226281895,67.08898629281404,Netherlands Eredivisie,65.8992692778165
14075,14076,836650,10235,70.70270974952886,73.12238578540014,Netherlands Eredivisie,71.9125477674645
14076,14077,836651,10228,70.31437660922956,65.55693357522797,Netherlands Eredivisie,67.93565509222876
